iter	RMSE
0	0.3854883998
1	0.3727694607
2	0.3601271996
3	0.3474988893
4	0.3358056139
5	0.3240596155
6	0.3141983616
7	0.304176866
8	0.2939539421
9	0.2842527594
10	0.275065879
11	0.2660365876
12	0.257537982
13	0.2497098777
14	0.2429284578
15	0.2351603428
16	0.2276865438
17	0.220824774
18	0.2138087648
19	0.2072825342
20	0.2013041166
21	0.1954006747
22	0.1895024904
23	0.1839207626
24	0.1780110865
25	0.1727886017
26	0.1670430026
27	0.1621179365
28	0.1576512004
29	0.1532016348
30	0.1487769736
31	0.1446280541
32	0.14080518
33	0.1367914383
34	0.133103655
35	0.1295527127
36	0.1256080561
37	0.1222937687
38	0.1189847984
39	0.1156416827
40	0.1126008381
41	0.1092887891
42	0.1064567562
43	0.1035531517
44	0.1009125419
45	0.09855486707
46	0.09622162973
47	0.09389829384
48	0.0914643227
49	0.08915151567
50	0.08678255219
51	0.08461431271
52	0.08287649107
53	0.08083309043
54	0.07880368681
55	0.07679557893
56	0.07481089312
57	0.07306767397
58	0.07150652067
59	0.06991292204
60	0.06846420136
61	0.06714256211
62	0.06564703976
63	0.06426405588
64	0.06301982729
65	0.06167249995
66	0.06038278475
67	0.05904276718
68	0.05804457409
69	0.0568748969
70	0.05566332497
71	0.05458482578
72	0.05347995447
73	0.05243752726
74	0.0516077416
75	0.0506927524
76	0.04974487981
77	0.04904256777
78	0.04828381484
79	0.04742429738
80	0.04668316018
81	0.04606248458
82	0.04548998037
83	0.04502409195
84	0.04452618811
85	0.04402643593
86	0.04347867141
87	0.0429637135
88	0.04257100787
89	0.0420757295
90	0.04167314233
91	0.04121471118
92	0.04077283357
93	0.04029071055
94	0.03988096414
95	0.0394277437
96	0.03900488046
97	0.03861668137
98	0.03830625333
99	0.03787848475
100	0.03753125195
101	0.03715543346
102	0.03685042387
103	0.03657269484
104	0.0363257269
105	0.03606685606
106	0.03580912206
107	0.0355179795
108	0.03527004011
109	0.03507588612
110	0.03483795284
111	0.03461126365
112	0.0344577173
113	0.03426067849
114	0.03407050439
115	0.03390513502
116	0.03379577223
117	0.03365759675
118	0.03347392281
119	0.03330967405
120	0.03322756927
121	0.03305760712
122	0.03289689752
123	0.03275376447
124	0.03258684217
